index,internal_well,psychological_wellbeing,psychological_health,geriatric_depression,mental_well,determinants_depression,depression_anxiety,residents_mental,individual_mental,mental_disorder,mental_restoration,psychophysiological_wellbeing,mental_health,health_crisis,well,human_health,mood_disturbance,health,psychological_well,mood,health_promotion,mental_functioning,mental_illness,social_health,impact_mental,person_mental,subjective_well,personal_well,neuropsychological,mental_wellbeing,depression,poor_mental,emotional_well,subjective_wellbeing,psychological_restoration,wellbeing,psychological_demands,mental,high_depression,hedonic_well,feel_healthy,illness,health_promoting,psychological,mental_hrqol,psychology,positive_mental,healthy
urban_spaces,0.1164273098111152,,,,0.1932180821895599,0.1644944995641708,0.1025391668081283,0.0769469439983367,0.2156726419925689,0.1435739696025848,0.1021838262677192,,0.0790726691484451,0.1104568243026733,0.1702691465616226,0.126349464058876,,,0.1234315931797027,0.0582599006593227,,0.1179340705275535,0.1100731864571571,0.0805482119321823,0.1277174949645996,,0.1343717128038406,0.1475575417280197,0.1524034887552261,0.2207119613885879,0.1647289991378784,0.0790859907865524,0.1345580518245697,0.1093756854534149,,0.091625802218914,0.1290142834186554,0.1293653547763824,,0.0616629384458065,0.0856858417391777,0.0589403882622718,0.0922285094857215,0.098120093345642,0.0758113041520118,0.092516042292118,0.1144429817795753,0.0925851687788963
neighbourhood_building,0.1650219857692718,0.1260292083024978,0.1215312257409095,0.2209021002054214,0.2512372434139251,0.1644944995641708,0.1140897646546363,0.2585803568363189,0.1719493418931961,0.1196172013878822,0.1163051798939704,0.097073033452034,0.1829804331064224,0.1839671581983566,0.1412682682275772,,0.0957255214452743,0.0740067735314369,0.2171971350908279,0.1290356367826461,0.1651519834995269,0.0758848264813423,0.3190392553806305,0.1953774541616439,0.0745782479643821,0.0953712686896324,0.1343717128038406,0.2396816462278366,0.0659910067915916,0.2443999797105789,0.1207277625799179,0.0620303936302661,0.0653979778289794,0.1470589339733123,0.1523707062005996,0.2624846696853637,0.2321109622716903,0.30396768450737,0.148676261305809,0.1761628687381744,0.2296458780765533,0.1401096582412719,0.0547276735305786,0.1108008697628974,0.0969616696238517,0.204166293144226,0.2091892659664154,0.084046334028244
urban_parks,0.0728036165237426,,,0.1535850912332534,0.1932180821895599,0.1644944995641708,0.1025391668081283,0.0795403942465782,0.1195889487862587,0.1435739696025848,0.1021838262677192,,0.1417770832777023,0.10199785977602,0.1702691465616226,0.1028458178043365,0.0727462992072105,0.1315740644931793,0.1234315931797027,,0.1064759716391563,0.1179340705275535,0.1100731864571571,0.0805482119321823,0.1277174949645996,,0.1343717128038406,0.1475575417280197,0.1524034887552261,0.1093781813979148,0.1647289991378784,0.0790859907865524,0.1345580518245697,0.1240828707814216,,0.091625802218914,0.1290142834186554,0.1293653547763824,0.1094127669930458,,0.0856858417391777,0.0589403882622718,0.0922285094857215,0.098120093345642,0.0758113041520118,0.092516042292118,0.1144429817795753,0.0844257771968841
historic_urban,0.0728036165237426,0.1417315602302551,0.1079308614134788,0.1173839569091796,0.1932180821895599,0.1644944995641708,0.1014387309551239,0.1158211752772331,,,0.1021838262677192,,0.1453713327646255,0.10199785977602,0.1702691465616226,0.2636599242687225,,0.0916503444314003,0.0633263513445854,0.1326869130134582,,0.0593469925224781,0.0609394311904907,0.0805482119321823,0.1277174949645996,0.0537341237068176,0.2212020009756088,0.1475575417280197,,,0.1647289991378784,0.0790859907865524,0.1003195345401763,0.0551486834883689,,0.091625802218914,0.1290142834186554,0.1293653547763824,,0.1738231778144836,0.1068054586648941,0.1327904909849167,0.0922285094857215,,0.1006086021661758,0.0752642825245857,0.1777024269104004,0.0757559463381767
apartment_design,0.1455970108509063,0.1281017661094665,0.1525596231222152,0.0633681491017341,0.179550215601921,0.0986553281545639,0.1665578782558441,0.150994136929512,0.1195889487862587,0.1435739696025848,0.0964007303118705,0.1244321018457412,0.2244578450918197,0.0739605352282524,0.2039331197738647,0.1218432709574699,0.1768213957548141,0.1320018768310547,0.3230908215045929,0.1766742318868637,0.2461036741733551,0.1306506693363189,0.2026816606521606,0.1370732188224792,0.1855417340993881,0.1435253918170929,0.1199623495340347,0.1301982402801513,0.1524034887552261,0.1648952811956405,0.1647289991378784,0.0914927348494529,0.1733047813177108,0.2112021446228027,0.0753229707479476,0.2637573778629303,0.1290142834186554,0.1196407079696655,0.1781537532806396,0.1062613204121589,0.0856858417391777,0.0589403882622718,0.0922285094857215,0.1172171384096145,0.2258678525686264,0.1145867779850959,0.2015935778617859,0.1117443814873695
apartment_building,0.1650219857692718,0.1281017661094665,0.0750235989689827,0.2209021002054214,0.1932180821895599,0.1644944995641708,0.1025391668081283,0.1255391389131546,0.1719493418931961,0.1435739696025848,0.1163051798939704,0.1244321018457412,0.2244578450918197,0.1839671581983566,0.1412682682275772,,0.1768213957548141,0.0899700820446014,0.1387261748313903,0.0997028276324272,0.2461036741733551,0.1202634572982788,0.2026816606521606,0.1044141203165054,0.0745782479643821,0.0640153884887695,0.1343717128038406,0.2396816462278366,0.1524034887552261,0.2443999797105789,0.1113042086362838,0.0914927348494529,0.1733047813177108,0.2112021446228027,0.1523707062005996,0.2637573778629303,0.2321109622716903,0.1619544476270675,0.1295155733823776,0.1062613204121589,0.0922596305608749,0.0589403882622718,0.0547276735305786,0.098120093345642,0.1534729152917862,0.092516042292118,0.2015935778617859,0.064706340432167
apartment_residents,0.1514460444450378,0.1281017661094665,0.1389840692281723,0.0539566837251186,0.1178164705634117,0.0670600980520248,0.1154728680849075,0.1255391389131546,0.1195889487862587,0.1435739696025848,0.0975446552038192,0.1568191945552826,0.2244578450918197,0.2507132887840271,0.1710458099842071,,0.1768213957548141,0.0899700820446014,0.1234315931797027,0.1168971806764602,0.2461036741733551,0.1202634572982788,0.2467721402645111,0.1044141203165054,0.1277174949645996,0.0524684339761734,0.1155869588255882,0.131318986415863,0.1524034887552261,0.1459138393402099,0.2330434471368789,0.0914927348494529,0.1733047813177108,0.2112021446228027,0.0753229707479476,0.2637573778629303,0.2456798255443573,0.121082529425621,0.1414677947759628,0.1062613204121589,0.1682090014219284,0.1520066559314727,0.1765891164541244,0.1102357357740402,0.1534729152917862,0.1041207015514373,0.2015935778617859,0.064706340432167
neighborhood_environment,,0.1109630316495895,0.0780452862381935,0.233266070485115,,0.06600983440876,,0.2145769000053405,0.2242670655250549,0.1196172013878822,,0.097073033452034,0.1776650249958038,0.1229739561676979,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1840698570013046,0.082933560013771,0.1401845961809158,0.2461036741733551,0.1875543147325515,0.1497043669223785,0.1531573086977005,,0.1803647428750991,0.1639443039894104,,0.0591097734868526,0.128261849284172,0.0867941081523895,0.1864561587572097,0.1733047813177108,0.0668079331517219,,0.1363238841295242,0.12703438103199,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,,,0.0795071944594383,0.1041937172412872,0.1245130598545074,0.2015935778617859,0.1985452771186828
neighborhood_appreciation,,0.1109630316495895,0.0938249602913856,0.13727368414402,0.1178164705634117,0.1544617414474487,0.1639718860387802,0.1674110442399978,0.2242670655250549,0.1435739696025848,,0.097073033452034,0.1776650249958038,0.0569943226873874,0.109784610569477,0.0594674721360206,0.2709801793098449,0.1840698570013046,0.1234315931797027,0.1146568730473518,0.1561567485332489,0.1875543147325515,0.2586813867092132,0.172867938876152,0.1312351375818252,,0.0911849811673164,,0.1524034887552261,0.0630287155508995,0.0957633405923843,0.1864561587572097,0.1345580518245697,0.1093756854534149,,0.1072290912270546,0.0798377990722656,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,0.0831121578812599,,0.098120093345642,0.1041937172412872,0.1245130598545074,0.0721603706479072,0.1985452771186828
residential_neighborhood,0.136340245604515,0.148700401186943,0.1389840692281723,0.0806305408477783,0.1124437153339386,0.1806820631027221,0.1332168579101562,0.0991404056549072,0.2242670655250549,0.1360402405261993,0.1373960226774215,0.1725941151380539,0.1776650249958038,0.2507132887840271,0.1702691465616226,0.0594674721360206,0.1171375066041946,0.1840698570013046,0.1627503931522369,0.1168971806764602,0.1561567485332489,0.1875543147325515,0.2467721402645111,0.1531573086977005,0.1277174949645996,0.205514058470726,0.1155869588255882,0.131318986415863,0.1107483208179473,0.1459138393402099,0.1647289991378784,0.1864561587572097,0.2562225759029388,0.1683441549539566,0.0543363280594348,0.1695628613233566,0.2456798255443573,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,0.076450414955616,0.1765891164541244,0.1102357357740402,0.1317175328731537,0.1245130598545074,0.1144429817795753,0.1985452771186828
young_urban,0.0818764269351959,0.1260292083024978,0.0889409333467483,0.2209021002054214,0.1932180821895599,0.1644944995641708,,0.0590427555143833,,0.1502277553081512,0.1368640512228012,0.1140609607100486,0.1829804331064224,0.1066212952136993,0.1691614836454391,0.0637384429574012,0.1225931867957115,,0.1387261748313903,,,0.0758848264813423,0.0609394311904907,0.0805482119321823,0.0826712101697921,0.0871653407812118,0.2591345906257629,0.2396816462278366,0.1135616302490234,0.1695282757282257,0.0722177922725677,0.1400947868824005,0.1668431758880615,0.1305534541606903,0.1523707062005996,0.2207186967134475,,0.1293653547763824,0.1615580916404724,0.0943637862801551,0.075761966407299,,0.0547276735305786,,,0.1033298000693321,0.0813004374504089,0.1904144883155822
urban_form,0.0728036165237426,,,0.1053265184164047,0.1932180821895599,0.1644944995641708,0.0669063255190849,0.0590427555143833,,0.0631535202264785,0.1735905110836029,0.200430229306221,0.1906412243843078,0.10199785977602,0.1412682682275772,0.1252086758613586,0.1261052936315536,0.1450969874858856,0.1456635743379593,,,,0.0684002861380577,0.0805482119321823,0.0745782479643821,0.09119713306427,0.1343717128038406,0.1475575417280197,0.1568262428045272,,0.1378874629735946,,,0.0889783278107643,,0.0695987343788147,,0.1293653547763824,,0.112281784415245,0.2323817759752273,0.1936688423156738,0.0694124102592468,,,,0.0813004374504089,0.1204912140965461
urban_design,0.1688151210546493,,0.1525596231222152,0.0691844597458839,0.1932180821895599,0.1644944995641708,0.415639191865921,0.150994136929512,0.1686647534370422,0.1922035068273544,0.1669226586818695,0.1503373831510543,,0.10199785977602,0.1702691465616226,0.1147372722625732,,0.1320018768310547,0.3230908215045929,0.1766742318868637,0.0813257843255996,0.1306506693363189,0.1157673969864845,0.0805482119321823,0.1855417340993881,0.1842970997095108,0.1343717128038406,0.1475575417280197,,0.1241139471530914,0.1647289991378784,0.2731848359107971,,0.0551486834883689,,0.091625802218914,0.1290142834186554,0.1293653547763824,0.1781537532806396,,,,0.0922285094857215,,0.0991323813796043,0.1145867779850959,0.1144429817795753,0.2205098122358322
housing_development,0.1159231960773468,0.1260292083024978,,0.2209021002054214,0.2112057954072952,0.1644944995641708,0.1300038695335388,0.0916409194469451,0.1195889487862587,0.1435739696025848,0.1163051798939704,0.1074180901050567,0.1829804331064224,0.10199785977602,0.1702691465616226,0.0824528187513351,0.1768213957548141,0.1524126678705215,0.1496528834104538,0.0997028276324272,0.2461036741733551,0.1179340705275535,0.1543872505426406,0.1375560015439987,0.2124921977519989,0.0527431778609752,0.1421079337596893,0.2396816462278366,0.1524034887552261,0.128261849284172,0.1647289991378784,0.0790859907865524,0.2789218723773956,0.1305534541606903,0.152943268418312,0.2207186967134475,0.152821809053421,0.1293653547763824,0.1295155733823776,0.0943637862801551,0.0927677378058433,0.1090673729777336,0.0944127142429351,0.1293867528438568,0.0851237699389457,0.092516042292118,0.2015935778617859,
neighborhood_level,,0.1415617913007736,0.0568602047860622,0.0806305408477783,,0.0963484868407249,0.127060666680336,0.1118331775069236,0.2242670655250549,0.1196172013878822,0.05683334171772,0.248322919011116,0.1776650249958038,0.1507154554128646,0.109784610569477,0.0594674721360206,0.1273763179779052,0.2361618280410766,0.1180394664406776,0.0903818234801292,0.1561567485332489,0.1875543147325515,0.1290977895259857,0.1531573086977005,,0.0573020428419113,0.0911849811673164,,0.087396465241909,0.1477124989032745,0.0867941081523895,0.1864561587572097,0.0586084388196468,,,0.1488957703113556,0.0995309352874755,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,0.0678166598081588,0.0725282654166221,0.1218784302473068,0.1041937172412872,0.1630634069442749,0.057448323816061,0.1985452771186828
public_housing,0.1163105219602584,0.1260292083024978,,0.2209021002054214,0.1932180821895599,0.177836999297142,0.1622861474752426,0.0961886495351791,0.1195889487862587,0.1435739696025848,0.1163051798939704,,0.1829804331064224,0.10199785977602,0.2101411521434784,,0.0585484243929386,,0.2780443727970123,0.1012073755264282,0.145743265748024,0.1179340705275535,0.2199631333351135,0.0805482119321823,0.1277174949645996,0.0527431778609752,0.1421079337596893,0.2396816462278366,0.1524034887552261,,0.1647289991378784,0.1627643853425979,0.1440002769231796,0.1305534541606903,0.152943268418312,0.2207186967134475,0.1290142834186554,0.1293653547763824,0.1295155733823776,0.0943637862801551,0.0856858417391777,0.0589403882622718,0.0993005782365799,0.1037574559450149,0.1644798815250396,0.092516042292118,0.1162987723946571,0.2009965479373932
commodity_housing,0.3077695071697235,0.1260292083024978,0.1556687951087951,0.2209021002054214,0.1932180821895599,0.1644944995641708,0.1800575852394104,0.1032529026269912,0.0808284953236579,0.1444667279720306,0.1163051798939704,,0.1829804331064224,0.1133331656455993,0.1702691465616226,,,0.2659626603126526,0.1387261748313903,0.1511436551809311,0.101403146982193,0.0758848264813423,0.0854134783148765,0.140245720744133,0.1277174949645996,0.2911338210105896,0.1421079337596893,0.2396816462278366,0.1642371118068695,,0.1647289991378784,0.0790859907865524,0.1440002769231796,0.1305534541606903,0.152943268418312,0.2207186967134475,0.3220608830451965,0.1293653547763824,0.1295155733823776,0.2073625922203064,,,0.1065191626548767,0.1463713943958282,0.0896671786904335,,0.1144429817795753,0.1050569415092468
neighborhood_characteristics,,0.1109630316495895,,0.1308541595935821,,,0.0882713869214057,0.2034718990325927,0.2242670655250549,0.1211923584342002,0.0580448471009731,0.1712279319763183,0.2299894988536834,0.1464029252529144,0.2196604162454605,0.1413692235946655,0.1940965950489044,0.1840698570013046,0.290197342634201,0.1066263914108276,0.1561567485332489,0.1875543147325515,0.1290977895259857,0.237453430891037,0.2089128941297531,0.0775591507554054,0.1043088883161544,0.1301982402801513,0.0735682398080825,0.0808764696121215,0.1647289991378784,0.1864561587572097,0.1253052800893783,0.1240828707814216,,0.172122836112976,0.1290142834186554,0.1249350756406784,0.1834814250469207,0.1761628687381744,0.2296458780765533,,0.0922285094857215,0.0842261910438537,0.1041937172412872,0.1312469989061355,0.2064432203769683,0.1985452771186828
urban_cities,0.0728036165237426,,0.0514662116765975,,0.1932180821895599,0.1644944995641708,0.0882713869214057,0.0590427555143833,0.0800255089998245,,0.1021838262677192,,,0.2327768057584762,0.1702691465616226,0.0972675010561943,0.0975502133369445,0.0707794800400734,0.1327817142009735,0.0532781071960926,0.0589452870190143,0.0593469925224781,0.0609394311904907,0.1051134914159774,0.1277174949645996,,0.1343717128038406,0.1475575417280197,0.3365595638751983,,0.1647289991378784,0.0790859907865524,0.203186497092247,0.0551486834883689,0.1294430196285247,0.1434728354215622,0.1290142834186554,0.1293653547763824,0.0873072296380996,0.1115737482905387,,,0.0922285094857215,,0.220120221376419,,0.1144429817795753,
urban_hukou,0.0728036165237426,,0.0567791648209095,0.0572771430015563,0.1932180821895599,0.1644944995641708,0.1516220420598983,0.0590427555143833,0.1909223049879074,0.1030760109424591,0.1021838262677192,0.0905404835939407,,0.10199785977602,0.1412682682275772,0.0669244155287742,0.1657056957483291,,0.0633263513445854,0.1307375729084015,,,0.2666707336902618,0.0805482119321823,0.0745782479643821,,0.1343717128038406,0.1475575417280197,0.0567623674869537,,0.0722177922725677,,,0.0993310064077377,0.2375139594078064,0.2008273601531982,0.1160768195986747,0.1293653547763824,,0.2387895733118057,0.1188630983233451,0.0747338831424713,0.0704652741551399,,0.1061106473207473,0.1052235066890716,0.0813004374504089,0.1415727138519287
urban_renewal,0.0822018682956695,,,,0.1932180821895599,0.1687356382608413,,0.125049352645874,,,0.1674998998641967,,0.0666317418217659,0.1938047111034393,0.1412682682275772,,,,0.0633263513445854,,,0.0791967064142227,0.0609394311904907,0.0805482119321823,0.1014949530363082,0.1354715228080749,0.1978158056735992,0.1475575417280197,,0.2051722109317779,0.0722177922725677,,0.1779374480247497,0.0850252285599708,,0.1353619992733001,,0.1293653547763824,,,,,0.0547276735305786,,0.0767614394426345,0.10336934030056,0.0813004374504089,
neurourbanism,0.0728036165237426,0.0704322531819343,0.1541301310062408,0.1064292713999748,0.1932180821895599,0.1644944995641708,0.1629635989665985,0.1341539621353149,0.2562915086746216,0.1149165779352188,0.1773261129856109,0.1578924655914306,0.130395621061325,0.10199785977602,0.1825092732906341,0.1606280952692031,0.1923921406269073,0.3136163055896759,0.1273624897003173,0.0891271159052848,0.1026984825730323,0.2649728655815124,0.0609394311904907,0.1627776473760604,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1475575417280197,0.0895961821079254,0.0721197202801704,0.1647289991378784,0.0790859907865524,0.0706331357359886,0.0601087994873523,0.0603679865598678,0.091625802218914,0.1290142834186554,0.1293653547763824,0.0718933939933776,0.1066165268421173,0.1284351944923401,0.0856595113873481,0.0922285094857215,0.1015657037496566,0.079718217253685,0.1819581389427185,0.1144429817795753,0.1011794209480285
dweller,0.078839436173439,,0.1266354769468307,0.0750975310802459,0.148827850818634,,,0.0557903610169887,0.161264881491661,0.1201196536421775,,0.1523905992507934,0.1077361404895782,0.1048122197389602,0.2423041015863418,0.1643849611282348,0.1479168832302093,0.0590244866907596,0.0780482292175293,0.0732188299298286,,0.0581966154277324,0.1514825373888015,0.0912941917777061,,0.2313943207263946,0.1027720868587493,0.0912344008684158,0.0714174136519432,,0.1691712439060211,0.0810156390070915,0.0720184817910194,,0.1255282014608383,0.1504310965538025,,0.0961519032716751,,0.136183425784111,,,0.0582984015345573,0.1151766404509544,0.1091909408569336,0.1031944826245307,0.1768761724233627,0.148615151643753
urban_density,0.1116890907287597,0.0672151744365692,,0.1398054510354995,0.1932180821895599,0.1644944995641708,0.0882713869214057,0.1640332192182541,,0.0784352123737335,0.1190800368785858,0.2191127687692642,0.2698338031768799,0.1652259230613708,0.1702691465616226,0.1207648664712905,,0.0754583477973938,0.0633263513445854,0.0757871121168136,0.1309028416872024,0.2218910157680511,0.1972688138484954,0.0805482119321823,0.1277174949645996,0.0653601512312889,0.2418387979269027,0.1475575417280197,,0.0723650157451629,0.1647289991378784,0.1045636385679245,0.0601480677723884,0.1084894761443138,0.1477302461862564,0.091625802218914,0.1485838443040847,0.1293653547763824,0.1355716437101364,,,0.1765629947185516,0.0922285094857215,0.2159036993980407,0.0778470635414123,0.1192293614149093,0.2247373014688491,0.1269130855798721
habitat_design,0.1021564751863479,0.0644254684448242,0.1525596231222152,0.0633681491017341,0.179550215601921,0.2215282618999481,0.1665578782558441,0.150994136929512,0.2486613243818283,0.1299783289432525,0.0964007303118705,0.2257114648818969,0.0801993757486343,0.1181790828704834,0.1702691465616226,0.1147372722625732,,0.1320018768310547,0.3230908215045929,0.1766742318868637,0.179078534245491,0.1306506693363189,0.0960963144898414,0.0742401853203773,0.2122756838798523,0.1435253918170929,0.0842588692903518,0.1301982402801513,0.0625202059745788,0.1241139471530914,0.1647289991378784,0.117748312652111,0.1372060179710388,0.1639067977666854,0.1273023933172226,0.091625802218914,0.1918499618768692,0.1410120576620102,0.1781537532806396,0.1034334078431129,,0.1326564699411392,0.1641394942998886,0.1265811771154403,0.0991323813796043,0.1518433839082718,0.1144429817795753,0.1117443814873695
neighborhood_retail,0.051175557076931,0.143055111169815,0.1338892430067062,0.1704053878784179,0.0606108792126178,0.0778639540076255,0.1860008090734481,0.0857571884989738,0.2242670655250549,0.1215997114777565,0.0992290377616882,0.097073033452034,0.1776650249958038,0.221179649233818,0.109784610569477,0.0594674721360206,0.1024425849318504,0.1840698570013046,0.0501777417957782,0.0903818234801292,0.1561567485332489,0.1968468725681305,0.1290977895259857,0.1531573086977005,0.061144758015871,0.0875966325402259,0.0911849811673164,,0.0591097734868526,0.166033998131752,0.0867941081523895,0.1864561587572097,0.0586084388196468,,,0.1072290912270546,0.0798377990722656,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,0.0509361177682876,,,0.1041937172412872,0.1245130598545074,0.057448323816061,0.1985452771186828
english_housing,0.0728036165237426,0.1260292083024978,0.1083611026406288,0.2209021002054214,0.1932180821895599,0.1644944995641708,0.0882713869214057,0.0590427555143833,0.0808284953236579,0.0964454934000969,0.1163051798939704,,0.2207764685153961,0.10199785977602,0.1702691465616226,0.1335595548152923,,,0.1387261748313903,0.1374955922365188,,0.0758848264813423,0.0854134783148765,0.1418740153312683,0.1277174949645996,0.1382308453321457,0.1421079337596893,0.2396816462278366,0.0659910067915916,0.1305743008852005,0.1647289991378784,0.0790859907865524,0.1440002769231796,0.1305534541606903,0.152943268418312,0.2207186967134475,0.1290142834186554,0.1818200796842575,0.1295155733823776,0.0943637862801551,0.1449024826288223,0.2550884783267975,0.0944127142429351,0.1037574559450149,0.0818330869078636,,0.1144429817795753,0.117129847407341
housing_quality,0.0728036165237426,0.1260292083024978,0.0834230706095695,0.2209021002054214,0.1932180821895599,0.1644944995641708,0.1201698258519172,0.0957289189100265,0.0808284953236579,0.1471795439720153,0.1163051798939704,,0.1829804331064224,0.117456242442131,0.1702691465616226,,0.1076674908399581,,0.1387261748313903,0.0761364698410034,0.0905237793922424,0.1797982305288314,0.169728398323059,0.0805482119321823,0.1277174949645996,0.1117442846298217,0.1421079337596893,0.2396816462278366,0.1430939882993698,0.1078232824802398,0.1647289991378784,0.1713499873876571,0.1440002769231796,0.1705292314291,0.152943268418312,0.2207186967134475,0.1502028554677963,0.1293653547763824,0.1542608439922332,0.0943637862801551,,0.0878553763031959,0.0944127142429351,0.1037574559450149,0.0758113041520118,0.0841925963759422,0.1144429817795753,0.0906566753983497
housing_factors,0.0728036165237426,0.1588585376739502,,0.2209021002054214,0.1932180821895599,0.1644944995641708,0.1625467389822006,0.0953298211097717,0.0808284953236579,0.0708806291222572,0.1163051798939704,0.0841059759259224,0.2299894988536834,0.1464029252529144,0.1702691465616226,0.05330416187644,0.0631707161664962,,0.1451338082551956,0.2275299280881881,0.1582680940628051,0.1714513897895813,0.0854134783148765,0.2508834600448608,0.1541117429733276,0.2197485864162445,0.1421079337596893,0.2396816462278366,0.0735682398080825,0.0544136948883533,0.1647289991378784,0.0790859907865524,0.1440002769231796,0.1305534541606903,0.152943268418312,0.2207186967134475,0.1290142834186554,0.1924871057271957,0.1834814250469207,0.0943637862801551,0.0897965431213378,0.0638696998357772,0.0944127142429351,0.1037574559450149,0.0758113041520118,,0.2064432203769683,0.138667419552803
personal_housing,0.0728036165237426,0.1260292083024978,0.180380493402481,0.2209021002054214,0.1932180821895599,0.1644944995641708,0.1025391668081283,0.0769469439983367,0.1195889487862587,0.2265413403511047,0.127950981259346,0.0608368031680583,0.1829804331064224,0.10199785977602,0.1702691465616226,0.0702086463570594,0.1936920136213302,0.0526759140193462,0.1514593511819839,0.0571893602609634,,0.1179340705275535,0.1100731864571571,0.3526525795459747,0.2063578367233276,0.1807720214128494,0.1421079337596893,0.2396816462278366,0.1524034887552261,0.1560422927141189,0.1647289991378784,0.0790859907865524,0.1440002769231796,0.1873170882463455,0.152943268418312,0.2207186967134475,0.1290142834186554,0.2199875712394714,0.1295155733823776,0.1345301866531372,0.0990801230072975,0.077763482928276,0.0944127142429351,0.1226031556725502,0.0770291537046432,0.117755115032196,0.2202028930187225,0.0573882944881916
same_neighborhood,,0.1109630316495895,0.0942976921796798,0.1197345331311225,,,0.0882713869214057,0.0857571884989738,0.2242670655250549,0.1196172013878822,,0.097073033452034,0.2773968577384949,0.1360147893428802,0.1702691465616226,0.0594674721360206,0.1024425849318504,0.1840698570013046,0.1213885471224784,0.0903818234801292,0.1561567485332489,0.1875543147325515,0.1290977895259857,0.1531573086977005,0.1277174949645996,,0.0911849811673164,0.1301982402801513,0.0644475221633911,0.0805393531918525,0.1647289991378784,0.1864561587572097,0.0586084388196468,0.0551486834883689,,0.1072290912270546,0.1290142834186554,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,,0.0922285094857215,,0.1041937172412872,0.1873111426830291,0.1297759413719177,0.1985452771186828
ses_neighborhoods,,0.1109630316495895,,0.0806305408477783,0.123718574643135,,0.0882713869214057,0.0857571884989738,0.2242670655250549,0.1465965211391449,,0.1983487010002136,0.1776650249958038,0.0739605352282524,0.1702691465616226,0.0594674721360206,0.1024425849318504,0.1840698570013046,0.0690911412239074,0.1483565419912338,0.1561567485332489,0.1875543147325515,0.164803072810173,0.1531573086977005,0.1277174949645996,,0.121864803135395,0.2502916157245636,0.0705907344818115,0.0630287155508995,0.1647289991378784,0.1864561587572097,0.0586084388196468,0.0551486834883689,,0.1072290912270546,0.1870841085910797,0.1249350756406784,0.148676261305809,0.1761628687381744,0.2296458780765533,,0.0922285094857215,,0.1041937172412872,0.1245130598545074,0.1144429817795753,0.1985452771186828
income_neighborhoods,0.1528089493513107,0.2018426060676574,0.1626521497964859,0.0806305408477783,0.1263544112443924,0.1042912453413009,0.2166080623865127,0.0857571884989738,0.2242670655250549,0.1196172013878822,,0.1052759066224098,0.1776650249958038,0.0739605352282524,0.1702691465616226,0.232956126332283,0.1024425849318504,0.1840698570013046,0.1481343060731887,0.0929678604006767,0.1561567485332489,0.1875543147325515,0.1290977895259857,0.2720616459846496,0.2167400270700454,0.2270404994487762,0.0947302058339119,0.1598309874534607,0.0591097734868526,0.2551709413528442,0.1647289991378784,0.1864561587572097,0.0586084388196468,0.1472689360380172,,0.2079682499170303,0.1290142834186554,0.1393560618162155,0.148676261305809,0.1761628687381744,0.2296458780765533,0.196676030755043,0.1295470595359802,0.0803269892930984,0.1041937172412872,0.1569451987743377,0.1144429817795753,0.2117808610200882
