index,conventional_buildings,building,building_occupants,occupant,building_design,facility,adaptation_urban,urban_life,urban_environment,urban_planning,city_center,dwell,housing,suburban,neighborhood,apartment,distance_city,citywide,urban_walking,suburbanization,city_centre,suburbanization_process,exurban_development,urbanization,old_city,new_city,urban_regeneration,urban_sites,urbanism,urban_area,urban_planners,new_building,urban_green,urban_environments,designer,urban_spaces,neighbourhood_building,urban_parks,historic_urban,apartment_design,apartment_building,apartment_residents,neighborhood_environment,neighborhood_appreciation,residential_neighborhood,young_urban,urban_form,urban_design,housing_development,neighborhood_level,public_housing,commodity_housing,neighborhood_characteristics,urban_cities,urban_hukou,urban_renewal,neurourbanism,dweller,urban_density,habitat_design,neighborhood_retail,english_housing,housing_quality,housing_factors,personal_housing,same_neighborhood,ses_neighborhoods,income_neighborhoods,neighborhood_income,megacity,neighborhood_impact,neighborhood_planning,neighborhood_satisfaction,courtyard_design,neighborhood_built,neighborhood_disorder,housing_neighborhoods,cluster_buildings,urban_structure,housing_characteristics,effect_housing,effects_housing,building_morphology,urban_greenness,policy_housing,neighborhood_relations,company_housing,housing_communities,urban_settings,urban_infrastructure,urban_living,urbanized,green_urban,urban_residential,compact_neighborhoods,suburban_neighborhoods,urban_forms,neighborhood_social,compact_city,city_residents,urban_sprawl
healthy,0.08266422897577286,,,0.12028753012418747,,,0.07837139815092087,0.09584320336580276,0.06863987445831299,0.13056424260139465,0.05031174421310425,0.05902447924017906,,0.14143511652946472,0.15428976714611053,0.06512458622455597,,0.11073166131973267,,0.051409296691417694,0.11626984924077988,0.14297132194042206,0.13390614092350006,0.1416858285665512,0.16825975477695465,,0.15094693005084991,0.07934114336967468,,0.08587151020765305,0.07279499620199203,0.07649651169776917,,,0.1848757266998291,0.1551804095506668,0.06958115845918655,0.13157404959201813,0.12572595477104187,0.05166976898908615,0.05900239199399948,,0.12707993388175964,0.14990641176700592,,0.19041450321674347,0.14509698748588562,0.22050981223583221,,0.23616182804107666,0.12807480990886688,0.0878637284040451,0.11194895207881927,,0.1415727138519287,,,0.14861516654491425,0.05784022435545921,,0.10868002474308014,0.1171298548579216,0.06747207790613174,,0.11276271939277649,0.08561857789754868,0.12213025242090225,,,0.06421320140361786,0.17747469246387482,0.1095883697271347,,0.1351642906665802,0.07978785783052444,0.11739736050367355,0.13843999803066254,0.1946471929550171,,0.07595338672399521,0.08321689069271088,,0.07622165232896805,0.15836618840694427,,0.14893552660942078,,,0.14723855257034302,,,,,,0.09043203294277191,0.21193882822990417,,0.14653217792510986,,0.22651199996471405,0.0761677548289299
mood,,,,0.08087442815303802,,,0.06888521462678909,,0.06353721767663956,,,0.07321884483098984,,0.13276034593582153,,,,,,0.1273016482591629,,,0.20490401983261108,,,0.10105515271425247,0.08141933381557465,,0.06066856160759926,,,0.1464790552854538,,,0.07401006668806076,0.05825991556048393,0.06767386943101883,,,,,,0.14018456637859344,0.11465688794851303,,,,0.08309154957532883,,,0.10120737552642822,0.1511436551809311,0.0521937757730484,,0.13073758780956268,,,,0.07578711211681366,,,0.13749557733535767,,,0.05718938261270523,0.08655788004398346,0.14835652709007263,0.09296783059835434,,0.07801471650600433,,,,,0.1546163111925125,,0.12492848187685013,,,,,,,,0.08615225553512573,,,,,,,,,0.19417567551136017,,0.08016882091760635,,0.10415925830602646,,0.09117550402879715,0.06696221977472305
mood_disturbance,0.2404564917087555,0.08461236208677292,,0.08087442815303802,0.22916315495967865,0.18634936213493347,0.09670411050319672,0.1507287472486496,0.21820589900016785,0.09460630267858505,0.18504028022289276,0.07321884483098984,0.10640513151884079,0.13276034593582153,0.10244259238243103,0.10882458090782166,0.0985717847943306,0.1312747746706009,0.12704156339168549,0.1273016482591629,0.10066518187522888,0.05809701234102249,0.23521040380001068,0.10779959708452225,0.23901355266571045,0.10105515271425247,0.08141933381557465,0.19766387343406677,0.1060316413640976,,0.11392828822135925,0.1464790552854538,0.11867708712816238,,0.07401006668806076,0.05825991556048393,0.06767386943101883,0.052366312593221664,0.1224384754896164,0.06020386889576912,0.10984409600496292,0.1115570142865181,0.14018456637859344,0.11465688794851303,0.09640113264322281,0.14679847657680511,0.11284755915403366,0.08309154957532883,0.09266266971826553,0.17746037244796753,0.10120737552642822,0.1511436551809311,0.1155565083026886,0.1463319957256317,0.13073758780956268,0.11809197813272476,,0.13588778674602509,0.07578711211681366,0.243302583694458,0.09137091040611267,0.1730838119983673,0.107667475938797,0.12049175053834915,0.1956084966659546,0.09743478894233704,0.14835652709007263,0.09296783059835434,0.10934190452098846,0.14238472282886505,,0.1910405308008194,0.06620939821004868,,0.16152453422546387,0.36094972491264343,0.12492848187685013,,0.14559030532836914,0.10891558229923248,,0.1996714174747467,0.07941760867834091,0.12746661901474,0.14603610336780548,,0.07300111651420593,,0.28919991850852966,0.15139652788639069,0.07304242998361588,,0.08280622959136963,0.19417567551136017,0.103359155356884,0.08016882091760635,0.20390070974826813,0.15736053884029388,,0.11474549770355225,0.10386782884597778
subjective_well,0.2404564917087555,0.19160647690296173,0.07533732056617737,,0.22916315495967865,0.18634936213493347,0.09670411050319672,0.1507287472486496,0.2176579087972641,0.11269217729568481,0.18504028022289276,0.24230410158634186,0.14210790395736694,,0.06356155872344971,0.10882458090782166,0.162422776222229,0.266565203666687,0.16530703008174896,0.1876002848148346,,0.06494297832250595,0.1966128647327423,0.21383243799209595,0.23901355266571045,0.0896434485912323,0.12527085840702057,0.1906871795654297,0.1277485191822052,0.1192396804690361,0.059643011540174484,0.06830138713121414,0.11867708712816238,0.05092253535985947,0.10172645002603531,0.05155082419514656,0.1493527740240097,0.07286426424980164,0.22120201587677002,0.20393308997154236,0.12829315662384033,0.17104580998420715,0.13252376019954681,0.08767254650592804,0.09640113264322281,0.25913459062576294,0.11891148239374161,0.06559674441814423,0.09266266971826553,0.10152982175350189,0.10136383026838303,0.0682874247431755,0.10430888086557388,0.10340328514575958,0.1702219396829605,0.13256070017814636,,0.13588778674602509,0.08233557641506195,0.243302583694458,0.13505497574806213,0.1311679184436798,0.11278226226568222,0.12049175053834915,0.18388119339942932,0.10599204152822495,0.12186478078365326,0.1608773022890091,0.12040460109710693,0.05302554741501808,0.14751189947128296,0.1910405308008194,0.16688792407512665,0.14046484231948853,0.16152453422546387,0.11440285295248032,0.18766163289546967,0.14173392951488495,0.14559030532836914,0.16411247849464417,0.19240911304950714,0.0852893739938736,0.09599003195762634,0.18810541927814484,0.14603610336780548,0.10411150753498077,0.2639295160770416,,0.28919991850852966,0.14633646607398987,0.12232939153909683,0.12939174473285675,0.2191552072763443,,0.103359155356884,0.05452580749988556,0.20390070974826813,0.1520681232213974,,0.1913263201713562,0.13959017395973206
psychological_restoration,0.2404564917087555,0.06350773572921753,0.1770327240228653,0.1864069402217865,0.22916315495967865,0.1566196084022522,0.21033479273319244,0.2539927065372467,0.09064412862062454,0.1258520632982254,0.2916545867919922,0.23526234924793243,0.20634648203849792,0.19057318568229675,0.30115464329719543,0.10882458090782166,0.0854525938630104,0.18574783205986023,0.10360699146986008,0.14942197501659393,0.10757860541343689,0.24472635984420776,0.11113683134317398,0.13467709720134735,0.13335461914539337,0.09238948673009872,0.2883710265159607,0.1931012123823166,0.10183195024728775,0.14944440126419067,0.15920178592205048,0.19249601662158966,0.1485590785741806,0.2813017666339874,0.15913571417331696,0.16019463539123535,0.12610995769500732,0.0687798261642456,0.07488356530666351,0.11721716821193695,0.10984409600496292,0.14628414809703827,0.06766646355390549,0.14876751601696014,0.13003259897232056,0.14679847657680511,0.20043735206127167,0.1210920587182045,0.12579819560050964,0.12347636371850967,0.13659745454788208,0.09001906216144562,0.15340225398540497,0.1118423268198967,0.22290590405464172,0.12529566884040833,0.10156567394733429,0.16524070501327515,0.11601072549819946,0.243302583694458,0.17418323457241058,0.13586188852787018,0.11261353641748428,0.1930132806301117,0.16195310652256012,0.19439692795276642,0.12813809514045715,0.08298566192388535,0.24155062437057495,0.1367199867963791,0.1512347161769867,0.18622863292694092,0.07839477807283401,0.11834054440259933,0.14429281651973724,0.17406122386455536,0.07305797934532166,0.11095070093870163,0.17162784934043884,0.11863606423139572,0.10659541934728622,0.1802292913198471,0.11871559917926788,0.12553274631500244,,0.17087413370609283,0.16951490938663483,0.11816471070051193,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.17346759140491486,0.12636873126029968,0.21694833040237427,0.10805843025445938,0.24093851447105408,0.1909928321838379,0.19608855247497559,0.19625946879386902,0.11474549770355225,0.1383550465106964
mental_well,0.058336857706308365,0.10295985639095306,0.06700509786605835,0.1322990506887436,,0.1553545743227005,,0.05957445129752159,,0.12750139832496643,0.11216697096824646,0.24230410158634186,0.15644583106040955,,0.07472963631153107,,0.18034204840660095,0.11087260395288467,0.1351616382598877,0.15662725269794464,,0.1359606385231018,0.10924483835697174,,0.181679829955101,0.18831168115139008,0.12527085840702057,0.1906871795654297,,0.11419136077165604,,,0.1220967173576355,0.05391434207558632,0.06834091991186142,,0.30396768450737,0.0635192021727562,0.07741448283195496,0.20393308997154236,0.16195446252822876,0.17104580998420715,0.13252376019954681,0.07318761199712753,0.11276322603225708,0.16916149854660034,0.11891148239374161,0.11276368796825409,,0.053460732102394104,,0.14062704145908356,0.07896207273006439,0.10978107899427414,0.07051185518503189,0.1682734489440918,0.06621017307043076,0.06596473604440689,,0.1966695785522461,0.05874473974108696,0.22354044020175934,,0.19248707592487335,0.16460885107517242,0.08185824751853943,0.12371856719255447,0.0933723896741867,0.09231814742088318,0.05302554741501808,0.08967171609401703,0.06918833404779434,0.058306045830249786,0.1360791027545929,0.09570930898189545,0.07544160634279251,0.09638310968875885,0.2963409721851349,,0.09181642532348633,0.19240911304950714,,0.13266433775424957,0.12217260897159576,0.13306790590286255,0.06607947498559952,0.09599840641021729,0.12502431869506836,0.24133415520191193,0.10593774914741516,0.12232939153909683,,0.08714635670185089,0.05351435765624046,0.09763459861278534,0.09432860463857651,0.2012423723936081,0.06956760585308075,0.0885375365614891,0.05067703500390053,0.13959017395973206
human_health,0.08266422897577286,0.08461236208677292,0.22369743883609772,0.12028753012418747,0.13510091602802277,0.18634936213493347,0.05788641422986984,0.1507287472486496,0.06863987445831299,0.1891249567270279,0.18504028022289276,0.05902447924017906,0.10640513151884079,0.1129913181066513,0.15428976714611053,0.06512458622455597,0.05959855392575264,0.1312747746706009,0.12704156339168549,0.051409296691417694,0.11626984924077988,0.15435902774333954,0.13390614092350006,0.22376751899719238,0.28208601474761963,,0.15094693005084991,0.14362764358520508,0.1060316413640976,0.21610718965530396,,0.07649651169776917,,0.07207117229700089,0.13357605040073395,0.1551804095506668,0.08000078052282333,0.13157404959201813,0.12572595477104187,0.12184329330921173,0.05900239199399948,0.1115570142865181,0.12707993388175964,0.06096059828996658,0.09640113264322281,0.15855693817138672,0.14509698748588562,0.12160643190145493,0.08245281130075455,0.23616182804107666,0.07853733003139496,,0.1693824976682663,0.0972675010561943,0.05408891662955284,0.11809197813272476,0.160628080368042,0.13588778674602509,0.05784022435545921,0.08902911096811295,0.10868002474308014,0.13355953991413116,0.06747207790613174,0.16335314512252808,0.19305738806724548,0.08836129307746887,0.12213025242090225,0.06470563262701035,0.10934190452098846,0.05236950144171715,0.17747469246387482,0.1910405308008194,0.09688565135002136,0.07859524339437485,0.16152453422546387,0.11440285295248032,0.12737488746643066,0.1946471929550171,,,0.07036364823579788,0.12745942175388336,0.07941760867834091,0.07881739735603333,0.14603610336780548,0.14893552660942078,0.08423178642988205,0.09711651504039764,0.14723855257034302,,0.11854202300310135,0.12657380104064941,0.18248049914836884,0.075362928211689,0.103359155356884,,0.20390070974826813,0.1520681232213974,,0.12599509954452515,0.32180169224739075
health_promoting,0.12136165052652359,,0.1796526163816452,0.12028753012418747,0.2018013894557953,0.11870653927326202,0.06573904305696487,0.1441524475812912,0.19347772002220154,0.18743892014026642,0.1383630931377411,0.23526234924793243,0.1547556221485138,0.15478341281414032,0.15428976714611053,0.1470377892255783,0.11786625534296036,0.14946189522743225,0.12388624250888824,0.12386445701122284,0.15635788440704346,0.24472635984420776,0.13390614092350006,0.19094662368297577,0.18286742269992828,,0.21709196269512177,0.07934114336967468,,0.08587151020765305,0.2006397545337677,0.16687841713428497,0.10319468379020691,0.1822335124015808,0.13357605040073395,0.1551804095506668,0.1869320422410965,0.13157404959201813,0.12572595477104187,0.08068406581878662,0.0711243525147438,0.13913287222385406,0.12707993388175964,0.06096059828996658,0.13003259897232056,0.24046088755130768,0.20260673761367798,0.12160643190145493,0.08934963494539261,0.23616182804107666,0.07853733003139496,0.07909535616636276,0.15340225398540497,0.12472640722990036,0.12261534482240677,0.1026105135679245,0.1332850605249405,0.1057170107960701,0.05784022435545921,0.18485113978385925,0.10868002474308014,0.10922464728355408,0.08765601366758347,0.2664370536804199,0.11276271939277649,0.11463244259357452,0.12813809514045715,0.13176329433918,0.13411660492420197,0.11907532811164856,0.17747469246387482,0.17966479063034058,0.2902386486530304,0.10976880043745041,0.18991845846176147,0.2173820286989212,0.11676835268735886,0.1946471929550171,0.16813980042934418,0.08810915797948837,0.09561901539564133,0.1802292913198471,0.09223005175590515,0.09711728245019913,,0.14893552660942078,0.16987082362174988,0.10249966382980347,0.1796814352273941,0.12899631261825562,0.2444131076335907,0.057251010090112686,0.2446322739124298,0.17299333214759827,0.2296084612607956,0.16498352587223053,0.08407162874937057,0.14653217792510986,0.19625946879386902,0.1704896241426468,0.17111694812774658
geriatric_depression,0.2404564917087555,,,0.09188240766525269,0.22916315495967865,0.11870653927326202,0.09670411050319672,0.09199937433004379,0.19347772002220154,0.14049412310123444,0.12331587821245193,0.23526234924793243,,0.16862161457538605,,0.11130418628454208,,0.08005741983652115,0.12004662305116653,0.12386445701122284,0.059812743216753006,0.24472635984420776,0.11903942376375198,0.06704100966453552,0.0521247461438179,,0.16758418083190918,0.0641850158572197,0.13077402114868164,,,,0.1278247982263565,,0.07903168350458145,,0.12610995769500732,0.15358509123325348,0.11738396435976028,0.12802232801914215,0.10984409600496292,0.23304341733455658,,0.1372736692428589,0.13003259897232056,0.14679847657680511,0.13788747787475586,0.06918446719646454,0.09266266971826553,0.10152982175350189,,0.07909535616636276,0.15340225398540497,0.12472640722990036,0.12261534482240677,0.05661207437515259,0.1332850605249405,,0.051575034856796265,0.243302583694458,0.17040543258190155,,,0.05857772380113602,0.16195310652256012,0.11973453313112259,0.12813809514045715,0.08298566192388535,0.1262412667274475,0.11907532811164856,0.061169009655714035,0.18622863292694092,,0.09397382289171219,0.1042192354798317,0.12378719449043274,0.13934782147407532,0.10572141408920288,0.16813980042934418,0.06320792436599731,0.09561901539564133,0.1802292913198471,0.1286603808403015,,0.0951286107301712,0.06679115444421768,,0.1550334393978119,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.15239344537258148,0.05574239417910576,0.17299333214759827,0.12772536277770996,0.16498352587223053,0.1909928321838379,0.08644341677427292,0.19625946879386902,0.11474549770355225,0.1383550465106964
psychophysiological_wellbeing,0.2404564917087555,,,0.2712884843349457,0.22916315495967865,0.1566196084022522,0.28393250703811646,0.2539927065372467,0.12489946186542511,0.18743892014026642,0.11216697096824646,0.24230410158634186,0.20634648203849792,0.07677113264799118,0.30115464329719543,0.2637573480606079,0.162422776222229,0.12196160852909088,0.0857156440615654,0.12386445701122284,0.12324969470500946,0.24472635984420776,0.27215704321861267,0.13467709720134735,0.18286742269992828,0.09238948673009872,0.2883710265159607,0.2176266759634018,0.15789246559143066,0.14944440126419067,0.08241356164216995,0.16330976784229279,0.11867708712816238,0.16588087379932404,,0.16019463539123535,0.12610995769500732,,0.12642133235931396,0.20393308997154236,0.10984409600496292,0.17104580998420715,0.1355789601802826,0.09143052995204926,0.1430874764919281,0.16916149854660034,0.20043735206127167,0.15033738315105438,0.09266266971826553,0.10152982175350189,,0.061218470335006714,0.17122791707515717,0.18785139918327332,0.20082733035087585,0.1026105135679245,0.12117169797420502,0.16524070501327515,0.11754214018583298,0.243302583694458,0.10293209552764893,0.13586188852787018,0.08765601366758347,0.2664370536804199,0.16460885107517242,0.19439692795276642,0.19834871590137482,0.20796822011470795,0.16371822357177734,0.06792003661394119,0.11147882789373398,0.18622863292694092,0.14802910387516022,0.10062873363494873,0.14429281651973724,0.18695460259914398,0.1304703801870346,0.06411545723676682,0.20492859184741974,0.1578182727098465,0.19240911304950714,0.1802292913198471,0.09223005175590515,0.12217260897159576,0.06467970460653305,0.17087413370609283,0.13115698099136353,0.28327786922454834,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.1531495302915573,0.2557535767555237,0.17299333214759827,0.38388878107070923,0.24093851447105408,0.2012423723936081,0.2729853689670563,0.19625946879386902,0.11474549770355225,0.13959017395973206
health_promotion,0.12136165052652359,,0.1345050185918808,0.12028753012418747,0.09252069890499115,0.11870653927326202,0.05788641422986984,0.10036231577396393,0.19347772002220154,0.13056424260139465,0.1383630931377411,0.23526234924793243,0.1547556221485138,0.12615379691123962,0.15428976714611053,0.1470377892255783,0.17785415053367615,0.11073166131973267,0.1862107366323471,0.14263589680194855,0.15635788440704346,0.24472635984420776,0.13390614092350006,0.1416858285665512,0.16825975477695465,,0.16758418083190918,0.14647120237350464,0.10269847512245178,0.08791046589612961,0.08540893346071243,0.09058813005685806,0.10319468379020691,0.16317446529865265,0.13357605040073395,0.1551804095506668,0.1869320422410965,0.13157404959201813,0.12572595477104187,0.08068406581878662,0.13979963958263397,0.05388636514544487,0.12707993388175964,0.09509329497814178,0.13003259897232056,0.08476737886667252,0.20260673761367798,0.12160643190145493,,0.23616182804107666,0.1457432508468628,0.1014031395316124,0.15340225398540497,0.12472640722990036,0.12261534482240677,0.260932594537735,0.1332850605249405,,0.13090282678604126,0.18485113978385925,0.10868002474308014,0.14365559816360474,0.06747207790613174,0.15924227237701416,0.11276271939277649,0.11463244259357452,0.12813809514045715,0.10294487327337265,0.1262412667274475,0.122083380818367,0.17747469246387482,0.14347918331623077,0.2902386486530304,0.10549377650022507,0.2386220246553421,0.12378719449043274,0.11676835268735886,0.1946471929550171,0.16813980042934418,0.15939132869243622,0.09561901539564133,0.31548744440078735,0.07622165232896805,0.09711728245019913,,0.14893552660942078,0.11466159671545029,0.24050255119800568,0.1796814352273941,0.12899631261825562,0.2444131076335907,0.057251010090112686,0.11699464172124863,0.17299333214759827,0.09364982694387436,0.16498352587223053,0.08796074986457825,0.14653217792510986,0.19625946879386902,0.1704896241426468,0.17111694812774658
social_health,0.2404564917087555,,,0.12028753012418747,0.22916315495967865,0.070645272731781,0.09670411050319672,0.19698716700077057,0.17263580858707428,0.13056424260139465,0.1055973693728447,0.05902447924017906,0.08598604798316956,,0.15428976714611053,0.10882458090782166,0.13686814904212952,0.11073166131973267,0.09564649313688278,0.056596789509058,0.11626984924077988,0.12055812031030655,0.13390614092350006,0.1416858285665512,0.16825975477695465,,0.2199266254901886,0.07934114336967468,0.0797668993473053,0.08587151020765305,,0.07649651169776917,0.11867708712816238,0.12657172977924347,0.13357605040073395,0.1551804095506668,0.12176322191953659,0.13157404959201813,0.12572595477104187,0.13707321882247925,0.10984409600496292,,0.12707993388175964,0.17286793887615204,0.169331356883049,0.14679847657680511,0.14509698748588562,0.12160643190145493,0.236557275056839,0.23616182804107666,0.07853733003139496,0.061218470335006714,0.2374533861875534,0.1168956309556961,0.10748279839754105,0.07623529434204102,0.16277764737606049,0.0912175253033638,0.05784022435545921,0.243302583694458,0.10868002474308014,,0.06747207790613174,,0.35265257954597473,,0.12213025242090225,0.08298566192388535,0.2859322130680084,0.13451197743415833,0.17747469246387482,0.18622863292694092,,,0.07978785783052444,,0.11676835268735886,0.1946471929550171,0.14559030532836914,0.11083798110485077,0.14791150391101837,,0.08898776769638062,0.07881739735603333,,0.14893552660942078,,,0.28919991850852966,0.14633646607398987,0.11813150346279144,0.051453154534101486,0.09210584312677383,0.12875959277153015,0.09043203294277191,,0.1909928321838379,0.14653217792510986,,0.11474549770355225,0.10386782884597778
emotional_well,0.10691756755113602,0.12828797101974487,0.2617901861667633,0.07683542370796204,0.08715000748634338,0.0798892006278038,,0.16657890379428864,0.09474077820777893,0.218527689576149,0.11382856965065002,0.24230410158634186,0.14400027692317963,0.17578570544719696,0.17988623678684235,0.10178370773792267,0.162422776222229,,,0.10955451428890228,0.0855775997042656,,0.10924483835697174,0.06796160340309143,0.15534162521362305,,0.1581340730190277,0.21970903873443604,0.07400207221508026,0.1840737909078598,,,0.10879186540842056,,,,0.09894277155399323,0.2486467808485031,0.1003195270895958,0.20393308997154236,0.09356586635112762,0.17104580998420715,0.13252376019954681,,0.25622257590293884,0.16916149854660034,0.11891148239374161,0.15999047458171844,0.0960724949836731,0.053460732102394104,0.08535782992839813,0.09096977114677429,0.07896207273006439,0.2031865268945694,0.10558167845010757,0.17793744802474976,0.1074909120798111,0.06378316134214401,0.1069602444767952,0.1458233892917633,0.16239304840564728,,0.15027131140232086,0.10660099238157272,0.17255067825317383,0.08185824751853943,0.10868336260318756,0.18472032248973846,0.05035226419568062,0.05587988719344139,0.08967171609401703,0.10932475328445435,0.05392313748598099,0.15594089031219482,0.17147323489189148,0.07544160634279251,,,,0.09181642532348633,0.19240911304950714,0.10849945992231369,0.13860782980918884,0.12217260897159576,,0.0552411712706089,,0.12044701725244522,0.24133415520191193,,0.12232939153909683,0.08799199759960175,0.09244174510240555,0.23513412475585938,0.23068834841251373,0.05452580749988556,0.2012423723936081,0.1155528649687767,0.06218709424138069,0.059968918561935425,0.13959017395973206
subjective_wellbeing,0.2404564917087555,0.19160647690296173,0.07533732056617737,0.09747099131345749,0.22916315495967865,0.18634936213493347,0.28393250703811646,0.1507287472486496,0.2176579087972641,0.18743892014026642,0.18504028022289276,0.24230410158634186,0.14210790395736694,0.07677113264799118,0.10722909867763519,0.2637573480606079,0.162422776222229,0.266565203666687,0.16530703008174896,0.1876002848148346,,0.0927150771021843,0.1966128647327423,0.21383243799209595,0.23901355266571045,0.0896434485912323,0.21709196269512177,0.1906871795654297,0.1277485191822052,0.17697648704051971,0.07959411293268204,0.06830138713121414,0.11867708712816238,0.09498884528875351,0.10172645002603531,0.05155082419514656,0.1493527740240097,0.07286426424980164,0.22120201587677002,0.20393308997154236,0.12829315662384033,0.17104580998420715,0.13252376019954681,0.08767254650592804,0.15860070288181305,0.25913459062576294,0.11891148239374161,0.07035182416439056,0.09266266971826553,0.10152982175350189,0.10136383026838303,0.0682874247431755,0.10430888086557388,0.10340328514575958,0.20082733035087585,0.13256070017814636,,0.13588778674602509,0.08233557641506195,0.243302583694458,0.13505497574806213,0.1311679184436798,0.13686122000217438,0.2664370536804199,0.18388119339942932,0.10599204152822495,0.12186478078365326,0.20796822011470795,0.12040460109710693,0.05302554741501808,0.14751189947128296,0.1910405308008194,0.16688792407512665,0.14409957826137543,0.16152453422546387,0.18695460259914398,0.18766163289546967,0.14173392951488495,0.20492859184741974,0.16411247849464417,0.19240911304950714,0.0852893739938736,0.09599003195762634,0.18810541927814484,0.14603610336780548,0.10635019838809967,0.2639295160770416,0.06756097078323364,0.28919991850852966,0.14812009036540985,0.15679314732551575,0.12939174473285675,0.2191552072763443,,0.2296084612607956,0.05452580749988556,0.20390070974826813,0.2729853689670563,0.09974709153175354,0.1913263201713562,0.13959017395973206
residents_mental,0.2404564917087555,0.09188611805438995,,0.20201559364795685,0.22916315495967865,0.1553545743227005,0.1073945015668869,0.0866004079580307,,0.15442636609077454,0.1055973693728447,0.2560789883136749,0.22821490466594696,,0.07472963631153107,0.10882458090782166,0.15878233313560486,0.14560642838478088,0.1351616382598877,0.15662725269794464,0.07951890677213669,0.10279719531536102,0.24705521762371063,0.2038196325302124,0.05621954798698425,0.18831168115139008,0.09948469698429108,0.1684328019618988,0.18990343809127808,0.11419136077165604,0.14078043401241302,,0.12388588488101959,0.10215911269187927,,0.12736672163009644,0.30396768450737,0.14930769801139832,0.1312958300113678,0.06095750629901886,0.22776569426059723,0.06892005354166031,0.21457690000534058,0.16741104423999786,0.17286694049835205,0.14679847657680511,0.11284755915403366,0.05212954059243202,0.09266266971826553,0.2139982432126999,,0.06836945563554764,0.09823120385408401,0.10978107899427414,0.08368125557899475,0.11643616110086441,0.13415399193763733,0.07139827311038971,0.16403323411941528,0.243302583694458,0.1615728884935379,0.22354044020175934,,0.19248707592487335,0.16195310652256012,0.1483694463968277,0.10486641526222229,0.184164896607399,0.1328149288892746,,,0.18622863292694092,0.07538993656635284,0.1360791027545929,0.08949930220842361,0.06129784509539604,0.09638310968875885,0.14824634790420532,0.14559030532836914,0.10334394872188568,0.14961141347885132,,0.16124866902828217,0.17464551329612732,0.15178728103637695,0.07023052871227264,0.09599840641021729,0.12502431869506836,0.28919991850852966,0.14633646607398987,0.18173275887966156,,0.10410884022712708,0.05351435765624046,0.15737958252429962,0.1163451224565506,0.1909928321838379,0.14508667588233948,0.26043447852134705,0.11474549770355225,0.13157019019126892
mental_functioning,0.09903670102357864,0.08461236208677292,0.16268987953662872,0.26047682762145996,,0.18634936213493347,0.06573904305696487,0.1507287472486496,0.06389302760362625,0.18743892014026642,0.18504028022289276,0.1616043597459793,0.10640513151884079,0.07677113264799118,0.18755431473255157,0.12026344239711761,0.053605273365974426,0.1312747746706009,0.1351616382598877,0.15662725269794464,,0.07052905112504959,0.06671092659235,0.12536369264125824,0.23901355266571045,0.18831168115139008,0.21709196269512177,0.08303756266832352,0.1060316413640976,0.11595672369003296,,,0.0903530940413475,0.11632142215967178,0.16942419111728668,,0.30396768450737,0.07756806910037994,0.12317286431789398,0.10922153294086456,0.16195446252822876,0.1115570142865181,0.05202683433890343,0.10479816794395447,0.11276322603225708,,0.06632882356643677,0.07035182416439056,0.18479609489440918,0.08523011952638626,0.131905660033226,0.06959229707717896,0.2030058205127716,0.14684058725833893,0.058658722788095474,0.11809197813272476,0.26497289538383484,0.13588778674602509,,0.1966695785522461,0.08101844787597656,0.22354044020175934,0.08765601366758347,0.2664370536804199,0.16260495781898499,0.09795719385147095,0.09111454337835312,0.13176329433918,0.11208661645650864,0.11473589390516281,,0.1910405308008194,0.058306045830249786,0.15789265930652618,0.16152453422546387,0.11440285295248032,0.12001550197601318,0.06411545723676682,,0.08441725373268127,0.14961141347885132,0.0851246565580368,0.14871446788311005,0.05407781898975372,0.14603610336780548,0.07571710646152496,0.09599840641021729,0.12502431869506836,,0.10593774914741516,0.15679314732551575,,,0.10506920516490936,0.2296084612607956,0.09432860463857651,0.20445559918880463,0.1520681232213974,0.14244653284549713,0.12327414005994797,0.07669316977262497
