index,conventional_buildings,building,building_occupants,occupant,building_design,facility,adaptation_urban,urban_life,urban_environment,urban_planning,city_center,dwell,housing,suburban,neighborhood,apartment,distance_city,citywide,urban_walking,suburbanization,city_centre,suburbanization_process,exurban_development,urbanization,old_city,new_city,urban_regeneration,urban_sites,urbanism,urban_area,urban_planners,new_building,urban_green,urban_environments,designer,urban_spaces,neighbourhood_building,urban_parks,historic_urban,apartment_design,apartment_building,apartment_residents,neighborhood_environment,neighborhood_appreciation,residential_neighborhood,young_urban,urban_form,urban_design,housing_development,neighborhood_level,public_housing,commodity_housing,neighborhood_characteristics,urban_cities,urban_hukou,urban_renewal,neurourbanism,dweller,urban_density,habitat_design,neighborhood_retail,english_housing,housing_quality,housing_factors,personal_housing,same_neighborhood,ses_neighborhoods,income_neighborhoods,neighborhood_income,megacity,neighborhood_impact,neighborhood_planning,neighborhood_satisfaction,courtyard_design,neighborhood_built,neighborhood_disorder,housing_neighborhoods,cluster_buildings,urban_structure,housing_characteristics,effect_housing,effects_housing,building_morphology,urban_greenness,policy_housing,neighborhood_relations,company_housing,housing_communities,urban_settings,urban_infrastructure,urban_living,urbanized,green_urban,urban_residential,compact_neighborhoods,suburban_neighborhoods,urban_forms,neighborhood_social,compact_city,city_residents,urban_sprawl
internal_well,,0.16502200067043304,0.08717279881238937,0.13606934249401093,,0.08037500083446503,,0.16869322955608368,0.16564959287643433,0.11269217729568481,0.11216697096824646,0.24230410158634186,0.15032729506492615,,0.10243524610996246,,0.162422776222229,0.132581889629364,,,,,0.10924483835697174,,0.15534162521362305,0.10198898613452911,0.12527085840702057,0.1906871795654297,,0.14201046526432037,,,0.082632876932621,,0.2137426733970642,0.19235678017139435,0.13172723352909088,,,0.20393308997154236,,0.17104580998420715,0.13252376019954681,0.20084550976753235,0.13634023070335388,0.16916149854660034,0.11891148239374161,0.16881510615348816,0.11592318117618561,0.053460732102394104,0.1163104847073555,,0.07896207273006439,0.10340328514575958,0.07051185518503189,0.2206103801727295,,0.07883943617343903,,,,,,,0.16460885107517242,0.08185824751853943,,0.15280893445014954,0.16302736103534698,0.0908270850777626,0.08967171609401703,0.08972162753343582,0.07595469802618027,,0.11519245058298111,0.07544160634279251,,0.07165779918432236,,0.09181642532348633,0.4061501622200012,,0.10577563941478729,0.12217260897159576,0.21709954738616943,0.06225482001900673,0.1015874370932579,0.12226357311010361,0.24133415520191193,0.2360616773366928,0.12232939153909683,,0.05683056637644768,0.1499015837907791,0.2028639167547226,0.05452580749988556,0.2012423723936081,0.07416718453168869,0.15855632722377777,0.05067703500390053,0.13959017395973206
psychology,0.2404564917087555,0.06936483085155487,,0.09188240766525269,0.22916315495967865,0.11202798038721085,0.09670411050319672,,0.06826631724834442,0.1258520632982254,0.1055973693728447,0.23526234924793243,,,0.12451304495334625,0.10882458090782166,,,,0.12386445701122284,0.059812743216753006,0.24472635984420776,0.11113683134317398,0.07303483039140701,0.0521247461438179,,0.08168379962444305,0.0641850158572197,,0.06362418085336685,,,0.11867708712816238,,,,0.12610995769500732,,0.07526427507400513,0.05214943736791611,0.10984409600496292,0.10412068665027618,0.10400955379009247,,0.13003259897232056,0.14679847657680511,0.11284755915403366,,0.09266266971826553,0.10152982175350189,,0.061218470335006714,0.15340225398540497,0.09788471460342407,0.10522350668907166,,0.1819581687450409,0.1031944677233696,,0.243302583694458,0.0737885981798172,,,,0.16195310652256012,0.18731112778186798,0.12813809514045715,0.08298566192388535,0.1262412667274475,,,0.18622863292694092,,,,,0.10675126314163208,,0.14559030532836914,0.06320792436599731,,0.1802292913198471,,,,,,,0.28919991850852966,0.14633646607398987,0.2444131076335907,,,0.17299333214759827,,,0.1909928321838379,0.07875245064496994,0.19625946879386902,0.11474549770355225,0.1383550465106964
psychological_demands,0.2404564917087555,0.19732336699962616,0.06858132034540176,0.09188240766525269,0.22916315495967865,0.1892576664686203,0.18969246745109558,0.2539927065372467,0.09064412862062454,0.23042814433574677,0.1055973693728447,0.23526234924793243,0.22310887277126312,,0.30115464329719543,0.12424523383378983,,0.14073646068572998,0.07702960819005966,0.22842566668987274,0.10757860541343689,0.24472635984420776,0.11113683134317398,0.13467709720134735,0.06847691535949707,0.09238948673009872,0.2883710265159607,0.0641850158572197,0.13190963864326477,0.14944440126419067,0.05677264183759689,0.06332197785377502,0.2518805265426636,0.2813017666339874,,0.16019463539123535,0.12610995769500732,0.09692133963108063,0.07488356530666351,0.11721716821193695,0.12021881341934204,0.05388636514544487,,0.09143052995204926,0.2174997478723526,0.14679847657680511,0.20043735206127167,0.1210920587182045,0.09266266971826553,0.12187840789556503,,0.32206085324287415,0.15340225398540497,0.09827739000320435,0.09278768301010132,0.09643426537513733,0.10156567394733429,0.16524070501327515,0.14858385920524597,0.243302583694458,,0.13586188852787018,0.15020284056663513,0.1930132806301117,0.16195310652256012,0.19439692795276642,0.18708409368991852,0.08298566192388535,0.16371822357177734,0.06792003661394119,0.11147882789373398,0.18622863292694092,,0.08789962530136108,0.14429281651973724,0.05995526164770126,0.0986621156334877,,0.14559030532836914,0.08320518583059311,0.08750889450311661,0.30668357014656067,0.12938539683818817,0.08924750983715057,0.10907494276762009,0.17087413370609283,,0.11816471070051193,0.28919991850852966,0.3146062195301056,0.2444131076335907,0.1531495302915573,0.12636873126029968,0.21694833040237427,0.10495977103710175,0.24093851447105408,0.1909928321838379,0.19608855247497559,0.19625946879386902,0.11474549770355225,0.1383550465106964
depression_anxiety,0.2404564917087555,0.08924458175897598,,0.09188240766525269,0.22916315495967865,0.14938433468341827,0.09670411050319672,0.09199937433004379,0.22214151918888092,0.14049412310123444,0.14282499253749847,0.23526234924793243,0.13723833858966827,0.11860480904579163,,0.11130418628454208,,0.09828950464725494,,0.12386445701122284,0.059812743216753006,0.24472635984420776,0.11903942376375198,0.06704100966453552,0.08384916186332703,0.20763756334781647,0.16758418083190918,0.08827927708625793,0.16296358406543732,,0.16421058773994446,0.1482509970664978,0.1278247982263565,,0.07903168350458145,0.12393927574157715,0.18222254514694214,0.09888089448213577,0.10143875330686569,0.12802232801914215,0.10984409600496292,0.23304341733455658,0.17395003139972687,,0.13321684300899506,0.14679847657680511,0.13788747787475586,0.415639191865921,0.13000383973121643,0.10152982175350189,0.1622861623764038,0.10452082008123398,0.15340225398540497,0.12472640722990036,0.15162205696105957,0.07447381317615509,0.1332850605249405,0.11868733167648315,0.051575034856796265,0.243302583694458,0.18600082397460938,0.1754695475101471,0.12016983330249786,0.06027429923415184,0.16292785108089447,0.11463244259357452,0.12813809514045715,0.21660810708999634,0.1262412667274475,0.11907532811164856,0.061169009655714035,0.18622863292694092,0.05004669725894928,0.09397382289171219,0.1583884358406067,0.12378719449043274,0.07305797934532166,0.09363257884979248,0.16813980042934418,0.06320792436599731,0.09561901539564133,0.1802292913198471,0.06398780643939972,0.07551144808530807,,0.06679115444421768,,0.06249706819653511,0.28919991850852966,0.14633646607398987,0.2444131076335907,,,0.17299333214759827,0.15375877916812897,0.17465010285377502,0.1909928321838379,0.08644341677427292,0.19625946879386902,0.11474549770355225,0.1383550465106964
mental_hrqol,0.222554549574852,0.0627957358956337,0.06644987314939499,0.16914060711860657,0.05420691892504692,0.1553545743227005,0.18887153267860413,0.06430374830961227,0.09560266137123108,0.13280029594898224,,0.11794902384281158,,0.07237464189529419,0.10419371724128723,0.11545854806900024,0.10902028530836105,0.11087260395288467,0.14623485505580902,0.15662725269794464,0.15964850783348083,0.12180519849061966,0.07439140230417252,0.07131797075271606,,0.18831168115139008,0.1744636595249176,0.18223804235458374,0.1456163376569748,0.11419136077165604,0.08284950256347656,,0.08318998664617538,0.15626204013824463,0.10170786827802658,,0.30396768450737,,0.10060860961675644,0.2258678674697876,0.16195446252822876,0.15773898363113403,,,0.11276322603225708,,,0.09395824372768402,0.08512378484010696,,0.16447989642620087,0.17029182612895966,0.16140352189540863,0.22012022137641907,0.10611064732074738,,0.10086388140916824,,0.08930528163909912,0.1966695785522461,0.14387080073356628,0.22354044020175934,,0.2144547998905182,,0.0928131714463234,0.12749513983726501,0.2372310608625412,0.09231814742088318,,0.11886447668075562,0.09344200789928436,0.11573350429534912,0.1541614532470703,0.0897313579916954,0.08699081838130951,0.11933077126741409,0.0913221538066864,0.06291194260120392,0.11787731945514679,0.14961141347885132,,0.14495337009429932,,0.16436295211315155,0.07401956617832184,0.09599840641021729,0.30352291464805603,0.08018189668655396,0.13436836004257202,0.07451239228248596,,,0.05351435765624046,0.09763459861278534,0.09432860463857651,0.09223609417676926,0.16590969264507294,0.1843235343694687,0.17216575145721436,0.14687244594097137
neuropsychological,0.2404564917087555,0.128470778465271,,0.09188240766525269,0.22916315495967865,0.18634936213493347,0.18969246745109558,0.2539927065372467,0.11998359113931656,0.1258520632982254,0.18504028022289276,0.23526234924793243,0.20634648203849792,0.07823194563388824,0.30115464329719543,0.1470377892255783,0.07531589269638062,0.1312747746706009,0.12704156339168549,0.12386445701122284,0.15635788440704346,0.24472635984420776,0.11861417442560196,0.21642102301120758,0.23901355266571045,0.09238948673009872,0.2883710265159607,0.08303756266832352,0.1060316413640976,0.14944440126419067,0.08540893346071243,0.14025244116783142,0.11867708712816238,0.2813017666339874,,0.16019463539123535,0.1869320422410965,0.0687798261642456,0.1224384754896164,0.11721716821193695,0.10984409600496292,0.13586664199829102,0.09657283127307892,0.09143052995204926,0.13003259897232056,0.14679847657680511,0.20260673761367798,0.1210920587182045,0.09266266971826553,0.3077775835990906,,0.16423708200454712,0.15340225398540497,0.336559534072876,0.09278768301010132,0.11809197813272476,0.10156567394733429,0.16524070501327515,0.11601072549819946,0.243302583694458,0.057023920118808746,0.13586188852787018,0.1430940181016922,0.1930132806301117,0.16260495781898499,0.19439692795276642,0.12813809514045715,0.08298566192388535,0.16371822357177734,0.22193056344985962,0.12352023273706436,0.1910405308008194,0.2902386486530304,0.10549377650022507,0.16152453422546387,0.1455669403076172,0.12001550197601318,,0.14559030532836914,0.09222384542226791,0.08750889450311661,0.1802292913198471,0.07941760867834091,0.1436593234539032,0.14603610336780548,0.17087413370609283,0.11466159671545029,0.11816471070051193,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.1531495302915573,0.12636873126029968,0.21694833040237427,0.10924088954925537,0.24093851447105408,0.20390070974826813,0.19608855247497559,0.19625946879386902,0.1704896241426468,0.17111694812774658
hedonic_well,0.13140028715133667,,0.12396030128002167,0.11375850439071655,0.08297663927078247,,,,,0.11269217729568481,0.1513843983411789,0.24230410158634186,0.1335119605064392,0.11038970947265625,0.08217637985944748,0.10626130551099777,0.162422776222229,,0.27216607332229614,0.1591080129146576,0.11694610863924026,,0.16715900599956512,,0.15534162521362305,0.11119037866592407,0.12527085840702057,0.1906871795654297,,0.11735313385725021,,0.10576895624399185,0.12063287943601608,0.1270749419927597,0.17398913204669952,0.0616629458963871,0.06627316772937775,,0.17382317781448364,0.2073972225189209,0.1113271489739418,0.17104580998420715,0.13252376019954681,0.05884622782468796,0.06677846610546112,0.16916149854660034,0.17315968871116638,0.17466337978839874,0.2036796361207962,0.053460732102394104,0.05766738951206207,0.2073625922203064,0.07896207273006439,0.11157374083995819,0.23878957331180573,0.1611873060464859,,0.13626903295516968,,0.059409622102975845,,,0.15811379253864288,0.055119194090366364,0.16460885107517242,0.15754441916942596,0.05901528522372246,0.22210529446601868,0.05695616453886032,0.08327590674161911,0.08967171609401703,,,,0.14215759932994843,0.07586127519607544,0.15427961945533752,,0.1308910995721817,0.09181642532348633,0.19240911304950714,0.1627257615327835,0.16458642482757568,0.12964147329330444,0.12055442482233047,0.0755007266998291,0.24566160142421722,0.13119710981845856,0.24133415520191193,0.3551606237888336,0.12232939153909683,,,0.23468606173992157,0.1165226474404335,0.16309192776679993,0.2012423723936081,0.12915284931659698,0.05934787169098854,0.0604354664683342,0.13959017395973206
individual_mental,0.11489458382129669,0.1719493418931961,0.21494616568088531,0.1322990506887436,0.08450127393007278,0.18634936213493347,0.12485488504171371,0.1507287472486496,,0.12750139832496643,0.18504028022289276,0.1010688990354538,0.10640513151884079,0.10276880115270615,0.07472963631153107,,0.06170012801885605,0.1312747746706009,0.1351616382598877,0.15662725269794464,0.14124678075313568,0.07052905112504959,0.07939651608467102,0.10779959708452225,0.23901355266571045,0.18831168115139008,0.18540531396865845,0.08303756266832352,0.19775696098804474,0.11419136077165604,,,0.08318998664617538,0.05391434207558632,0.07983163744211197,0.09293555468320847,0.30396768450737,,0.1224384754896164,,0.16195446252822876,0.1115570142865181,0.06956459581851959,0.1393429934978485,0.11276322603225708,,,0.16866473853588104,0.11728114634752274,,,0.06517506390810013,0.10808881372213364,0.10978107899427414,0.1909223049879074,0.11809197813272476,0.2562915086746216,0.13588778674602509,0.05640784651041031,0.1966695785522461,0.16666394472122192,0.22354044020175934,,0.19248707592487335,0.16260495781898499,0.08836129307746887,0.11252590268850327,,0.10934190452098846,0.059968024492263794,,0.1910405308008194,0.09104244410991669,0.14591822028160095,0.16152453422546387,0.11440285295248032,0.12001550197601318,0.06889350712299347,0.15545260906219482,0.12540072202682495,0.14961141347885132,0.09797219932079315,0.13266433775424957,0.10414291173219681,0.14603610336780548,0.06607947498559952,0.09599840641021729,0.12502431869506836,0.2107166051864624,0.13399600982666016,0.0809997022151947,0.22666668891906738,,0.16007526218891144,0.23926261067390442,0.09432860463857651,0.20390070974826813,0.1520681232213974,0.12649250030517578,0.1240466833114624,0.17644496262073517
positive_mental,0.2404564917087555,0.09483996033668518,0.1488495171070099,0.1322990506887436,0.22916315495967865,0.1553545743227005,0.09670411050319672,0.13912120461463928,0.08459847420454025,0.142671138048172,0.127106174826622,0.23526234924793243,,0.1834612488746643,0.07472963631153107,0.10882458090782166,0.053605273365974426,0.11087260395288467,0.1351616382598877,0.15662725269794464,0.059812743216753006,0.24472635984420776,0.14835016429424286,0.06704100966453552,0.0557338111102581,0.18831168115139008,0.10025514662265778,0.16243363916873932,,0.2253699004650116,,0.16944479942321777,0.11867708712816238,0.07217476516962051,,0.12941670417785645,0.30396768450737,,0.07741448283195496,0.20547813177108765,0.212830051779747,0.23190735280513763,0.05462012067437172,,0.13003259897232056,0.14679847657680511,0.11284755915403366,0.05212954059243202,0.1020696759223938,0.10152982175350189,0.0535314679145813,0.10560119897127151,0.15340225398540497,0.10978107899427414,0.09278768301010132,,,0.10128500312566757,0.224737286567688,0.243302583694458,0.05763038620352745,0.22354044020175934,0.18430204689502716,0.19248707592487335,0.22020286321640015,0.12977595627307892,0.12813809514045715,0.08298566192388535,0.1262412667274475,0.1374357044696808,,0.18622863292694092,0.16092664003372192,0.1360791027545929,,0.06129784509539604,0.17316506803035736,0.08133766055107117,0.14559030532836914,0.11446480453014374,0.14961141347885132,0.20104359090328217,0.136998251080513,0.09028105437755585,0.1028081476688385,0.08703771233558655,0.09599840641021729,0.12502431869506836,0.28919991850852966,0.15421821177005768,0.2444131076335907,0.1515951156616211,0.15235379338264465,0.20885580778121948,0.09763459861278534,0.26865479350090027,0.1909928321838379,0.07875245064496994,0.19625946879386902,0.11474549770355225,0.18948425352573395
person_mental,0.2404564917087555,,0.14802072942256927,0.1322990506887436,0.22916315495967865,0.1553545743227005,0.09670411050319672,0.16082163155078888,0.13792121410369873,0.12750139832496643,0.1142742931842804,0.23526234924793243,0.11870987713336945,,0.3061346411705017,0.1381082683801651,0.1257317215204239,0.11087260395288467,0.1351616382598877,0.2071278691291809,0.08491749316453934,0.24472635984420776,0.11113683134317398,0.10584644973278046,0.0521247461438179,0.18831168115139008,0.1754598468542099,0.1239282488822937,0.05083067715167999,0.11419136077165604,0.08029327541589737,,0.11867708712816238,0.15326499938964844,0.0787976011633873,,0.30396768450737,,0.07741448283195496,0.06439822167158127,0.16195446252822876,0.11456911265850067,,0.11543027311563492,0.13003259897232056,0.14679847657680511,0.11284755915403366,0.18429706990718842,0.09266266971826553,0.10152982175350189,,0.06517506390810013,0.15340225398540497,0.14315243065357208,0.15833130478858948,,0.14345955848693848,0.23139432072639465,,0.243302583694458,0.08759665489196777,0.22354044020175934,0.11174429953098297,0.2361888438463211,0.18077200651168823,0.11463244259357452,0.12813809514045715,0.22704048454761505,0.1262412667274475,0.15314209461212158,0.2411559671163559,0.18622863292694092,0.1987626701593399,0.1360791027545929,0.13342377543449402,0.12119024991989136,0.1262357383966446,0.055461082607507706,0.14559030532836914,0.09896241873502731,0.14961141347885132,0.1802292913198471,0.13266433775424957,0.09141631424427032,0.1028081476688385,0.11566954851150513,0.1775338351726532,0.28270357847213745,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.1545591652393341,0.11505760997533798,0.17299333214759827,0.19358234107494354,0.2573626637458801,0.1909928321838379,0.07875245064496994,0.19625946879386902,0.14267775416374207,0.1383550465106964
mental_disorder,0.2404564917087555,0.08838874846696854,0.1527075171470642,0.22137399017810822,0.22916315495967865,0.1553545743227005,0.09670411050319672,0.13012060523033142,,0.2258780598640442,0.1055973693728447,0.11746174097061157,,,0.116134412586689,0.10882458090782166,0.053605273365974426,0.11087260395288467,0.1351616382598877,0.15662725269794464,,0.23744703829288483,0.11113683134317398,0.16138827800750732,0.0521247461438179,0.22695320844650269,0.061275605112314224,0.15030086040496826,0.06386901438236237,0.3004409372806549,,,0.11867708712816238,0.05391434207558632,,0.12106908857822418,0.30396768450737,0.08342757821083069,0.07741448283195496,0.05214943736791611,0.16195446252822876,0.11451467126607895,0.14234329760074615,,0.11276322603225708,0.14679847657680511,0.11284755915403366,0.19220350682735443,0.09266266971826553,0.13234356045722961,0.05923003703355789,0.06517506390810013,0.12119235098361969,0.10978107899427414,0.10307599604129791,,0.13768422603607178,0.1201196238398552,0.15470154583454132,0.243302583694458,0.09011440724134445,0.22354044020175934,0.14717954397201538,0.19248707592487335,0.16195310652256012,0.07933466136455536,0.1465965360403061,0.08298566192388535,0.14472177624702454,0.11742625385522842,0.12275347858667374,0.18622863292694092,0.058306045830249786,0.1360791027545929,0.0945136547088623,0.17936035990715027,0.09638310968875885,,0.14559030532836914,0.12247221171855927,0.14961141347885132,0.2321396768093109,0.13266433775424957,0.14098483324050903,0.1028081476688385,0.10633347928524017,0.09599840641021729,0.12502431869506836,0.28919991850852966,0.14633646607398987,0.07451239228248596,0.11144808679819107,0.1752612292766571,0.05351435765624046,0.11518579721450806,0.09432860463857651,0.1909928321838379,0.07875245064496994,0.0885375365614891,0.11474549770355225,0.10386782884597778
mental_restoration,0.2404564917087555,0.06350773572921753,0.1770327240228653,0.1322990506887436,0.22916315495967865,0.1553545743227005,0.09670411050319672,0.24241778254508972,,0.12750139832496643,0.2916545867919922,0.14075829088687897,0.10337932407855988,0.19057318568229675,0.07492057979106903,0.10882458090782166,0.08183714747428894,0.18574783205986023,0.1351616382598877,0.15662725269794464,0.0691024512052536,0.07052905112504959,0.11113683134317398,0.06704100966453552,0.16468779742717743,0.18831168115139008,0.10769931972026825,0.1931012123823166,0.10585027933120728,0.14712128043174744,0.15920178592205048,0.19249601662158966,0.1485590785741806,0.17377066612243652,0.08480725437402725,0.053557321429252625,0.30396768450737,,0.07741448283195496,0.06437284499406815,0.16195446252822876,0.14628414809703827,0.06766646355390549,0.14876751601696014,0.13739602267742157,0.14679847657680511,0.1735904961824417,0.1669226586818695,0.12579819560050964,0.12347636371850967,0.13659745454788208,0.09001906216144562,0.15279623866081238,0.1118423268198967,0.22290590405464172,0.16749994456768036,0.17732611298561096,0.06869489699602127,0.05421307310461998,0.243302583694458,0.17418323457241058,0.22354044020175934,0.11261353641748428,0.19248707592487335,0.16195310652256012,0.10837095975875854,0.09111454337835312,0.08298566192388535,0.24155062437057495,0.1367199867963791,0.1512347161769867,0.18622863292694092,0.07839477807283401,0.1360791027545929,0.12637853622436523,0.17406122386455536,0.09638310968875885,,0.14559030532836914,0.06320792436599731,0.15290027856826782,,0.13266433775424957,0.12553274631500244,0.1028081476688385,0.06607947498559952,0.16951490938663483,0.12502431869506836,0.28919991850852966,0.14633646607398987,0.12075579166412354,0.17346759140491486,0.10302718728780746,0.05351435765624046,0.10805843025445938,0.13208262622356415,0.1909928321838379,0.07875245064496994,0.1318787783384323,0.11474549770355225,0.10386782884597778
psychological_health,0.2404564917087555,0.0750235989689827,0.15223750472068787,0.12028753012418747,0.22916315495967865,0.1566196084022522,0.18969246745109558,0.2539927065372467,0.09976723790168762,0.13056424260139465,0.1055973693728447,0.23526234924793243,0.20634648203849792,0.20337814092636108,0.30115464329719543,0.10882458090782166,0.22510306537151337,0.12196160852909088,0.06176728010177612,0.12386445701122284,0.11626984924077988,0.24472635984420776,0.1834048181772232,0.1416858285665512,0.16825975477695465,0.10679395496845245,0.2883710265159607,0.07934114336967468,0.06891274452209473,0.14944440126419067,0.05677264183759689,0.07649651169776917,0.14832830429077148,0.2813017666339874,0.13357605040073395,0.16019463539123535,0.12610995769500732,0.13157404959201813,0.12572595477104187,0.11721716821193695,0.10984409600496292,0.12564100325107574,0.12707993388175964,0.09382497519254684,0.13003259897232056,0.14679847657680511,0.20043735206127167,0.12160643190145493,0.09266266971826553,0.23616182804107666,0.07853733003139496,0.061218470335006714,0.15340225398540497,0.09827739000320435,0.09278768301010132,0.09643426537513733,0.15413013100624084,0.16524070501327515,0.11601072549819946,0.243302583694458,0.13388922810554504,0.13586188852787018,0.06747207790613174,0.1930132806301117,0.16195310652256012,0.19439692795276642,0.12813809514045715,0.1626521348953247,0.16371822357177734,0.06792003661394119,0.17747469246387482,0.18622863292694092,,0.08789962530136108,0.14429281651973724,0.07139748334884644,0.11676835268735886,0.1946471929550171,0.14559030532836914,0.11603084951639175,0.08750889450311661,0.1802292913198471,0.07622165232896805,0.08924750983715057,,0.18312345445156097,,0.11816471070051193,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.1531495302915573,0.16658708453178406,0.21694833040237427,0.09043203294277191,0.24093851447105408,0.1909928321838379,0.19608855247497559,0.19625946879386902,0.11474549770355225,0.1383550465106964
psychological_well,0.2404564917087555,,,0.09188240766525269,0.22916315495967865,0.1566196084022522,0.18969246745109558,0.2539927065372467,0.19568127393722534,0.1258520632982254,0.11216697096824646,0.24230410158634186,0.20634648203849792,0.13014937937259674,0.30115464329719543,0.10882458090782166,0.162422776222229,0.12196160852909088,,0.15626102685928345,0.10757860541343689,0.24472635984420776,0.11113683134317398,0.13467709720134735,0.15534162521362305,0.09238948673009872,0.2883710265159607,0.1906871795654297,0.12736248970031738,0.14944440126419067,0.05677264183759689,0.2389780580997467,0.11867708712816238,0.2813017666339874,,0.16019463539123535,0.21719713509082794,0.0687798261642456,0.07488356530666351,0.20393308997154236,0.10984409600496292,0.17104580998420715,0.13252376019954681,0.09143052995204926,0.16275037825107574,0.16916149854660034,0.20043735206127167,0.1210920587182045,0.1496528685092926,0.12187840789556503,0.27804434299468994,0.061218470335006714,0.29019731283187866,0.1327817142009735,0.09278768301010132,0.09643426537513733,0.10156567394733429,0.16524070501327515,0.11601072549819946,0.243302583694458,,0.13586188852787018,,0.1930132806301117,0.16460885107517242,0.19439692795276642,0.12813809514045715,0.1481342911720276,0.16371822357177734,0.1899680495262146,0.11147882789373398,0.18622863292694092,,0.08789962530136108,0.14429281651973724,0.07544160634279251,0.14620499312877655,,0.20065656304359436,0.09181642532348633,0.19240911304950714,0.1802292913198471,,0.12217260897159576,,0.17087413370609283,,0.11816471070051193,0.28919991850852966,0.14633646607398987,0.2444131076335907,0.1531495302915573,0.12636873126029968,0.21694833040237427,0.0874374583363533,0.24093851447105408,0.2012423723936081,0.19608855247497559,0.19625946879386902,0.12707668542861938,0.13959017395973206
high_depression,0.2404564917087555,,0.15812945365905762,0.09401331096887589,0.22916315495967865,0.11870653927326202,0.09670411050319672,0.1208825334906578,0.19347772002220154,0.14049412310123444,0.12331587821245193,0.23526234924793243,,0.11021564155817032,0.1685260683298111,0.11130418628454208,0.08460793644189835,0.08005741983652115,0.27585622668266296,0.12386445701122284,0.059812743216753006,0.24472635984420776,0.20278124511241913,0.17148102819919586,0.0521247461438179,,0.16758418083190918,0.09882774949073792,0.13077402114868164,0.18975195288658142,,,0.1278247982263565,0.16467483341693878,0.12050431221723557,0.08301162719726562,0.12610995769500732,0.09888089448213577,,0.12802232801914215,0.10984409600496292,0.23304341733455658,0.06897350400686264,,0.13003259897232056,0.14679847657680511,0.13788747787475586,,0.09266266971826553,0.10152982175350189,,0.23759806156158447,0.15340225398540497,0.12472640722990036,0.15813101828098297,0.05661207437515259,0.1332850605249405,,0.051575034856796265,0.243302583694458,0.061584845185279846,0.12267173081636429,0.08809814602136612,,0.16195310652256012,0.11875731498003006,0.12813809514045715,0.08298566192388535,0.1262412667274475,0.11907532811164856,0.18970298767089844,0.18622863292694092,,0.09397382289171219,0.10751466453075409,0.23387101292610168,0.11461013555526733,0.23558908700942993,0.16813980042934418,0.08025070279836655,0.1906753033399582,0.1802292913198471,0.1539783924818039,0.22811268270015717,,0.06679115444421768,,,0.28919991850852966,0.14633646607398987,0.2444131076335907,,,0.17299333214759827,0.05198574811220169,0.16498352587223053,0.1909928321838379,0.08644341677427292,0.19625946879386902,0.11474549770355225,0.1383550465106964
determinants_depression,0.2404564917087555,,,0.14630092680454254,0.22916315495967865,0.11870653927326202,0.09670411050319672,0.10167134553194046,0.19347772002220154,0.14049412310123444,0.19395028054714203,0.23526234924793243,,0.11021564155817032,,0.2097030133008957,0.14942900836467743,0.11882835626602173,0.20049132406711578,0.12386445701122284,0.059812743216753006,0.24472635984420776,0.26947855949401855,0.06704100966453552,0.05670282617211342,0.28921741247177124,0.16758418083190918,0.0641850158572197,0.13077402114868164,0.13567987084388733,0.08502522855997086,,0.16518859565258026,,0.07903168350458145,0.10450320690870285,0.12610995769500732,0.09888089448213577,0.058064185082912445,0.12802232801914215,0.10984409600496292,0.23304341733455658,0.12378238141536713,0.15446172654628754,0.18068206310272217,0.14679847657680511,0.13788747787475586,0.05765577405691147,0.09266266971826553,0.14008739590644836,0.17783701419830322,0.10755641013383865,0.15340225398540497,0.12472640722990036,0.12261534482240677,0.16873565316200256,0.1332850605249405,,0.09613542258739471,0.243302583694458,0.07786396145820618,0.13557203114032745,0.07946417480707169,,0.16195310652256012,0.11463244259357452,0.12813809514045715,0.10041111707687378,0.17817755043506622,0.20137909054756165,0.061169009655714035,0.18622863292694092,,0.09397382289171219,0.16464373469352722,0.12378719449043274,0.07305797934532166,0.23721668124198914,0.16813980042934418,0.06320792436599731,0.09561901539564133,0.1802292913198471,0.07589814811944962,,,0.1666400134563446,,,0.3159317970275879,0.14633646607398987,0.2444131076335907,0.09268531948328018,,0.17299333214759827,0.21753640472888947,0.19654816389083862,0.1909928321838379,0.18372122943401337,0.19625946879386902,0.11474549770355225,0.1392258256673813
